student_id,name,branch,semester,subject,marks,attendance,exam_date
3043,Raghavendra,ECE,4,AI,22,92,2026-02-01
3044,Nisha,ECE,4,OS,64,69,2026-02-03
3045,Nisha,EE,8,DL,33,72,2026-01-01
3046,Sanya,AE,6,UHV,52,73,2025-12-21
3047,Pooja,ECE,8,OS,30,84,2026-01-03
3048,Pooja,CSE,4,DL,49,66,2025-12-30
3049,Raghavendra,CSE AIML,7,DL,84,68,2026-02-18
3050,Saurabh,ELCE,7,OS,96,94,2026-03-11
3051,Saurabh,BT,2,WEBT,86,60,2026-01-23
3052,Pooja,CSE,5,WEBT,88,78,2026-01-31
3053,Isha,ECE,1,DSA,34,89,2026-02-01
3054,Ananya,BT,3,AI,37,67,2026-03-15
3055,Rishi,CSE AIML,8,DAA,40,78,2026-02-08
3056,Divya,CSEAI,3,DSA,50,68,2026-01-06
3057,Sneha,CHE,6,OS,70,72,2026-01-18
3058,Pallavi,BT,6,UHV,37,76,2026-01-24
3059,Aakash,BT,2,OS,37,72,2026-03-28
3060,Aakash,AE,7,UHV,21,66,2026-01-04
3061,Kriti,CE,2,AI,48,73,2026-02-02
3062,Rohit,CSEAI,5,DBMS,26,83,2026-01-31
3063,Divya,BT,5,WEBT,98,63,2026-01-07
3064,Yash,CHE,6,CD,62,88,2026-02-03
3065,Aarav,BT,5,OS,58,94,2026-01-08
3066,Anushka,ECE,4,AI,63,83,2025-12-19
3067,Ananya,BT,5,Maths,75,83,2026-03-08
3068,Rahul,CSE DS,6,OS,36,90,2026-02-08
3069,Arjun,CHE,4,OS,66,100,2026-01-25
3070,Divya,ECE,1,DBMS,33,76,2026-02-13
3071,Saurabh,EEE,2,DAA,21,91,2026-03-20
3072,Manish,CE,5,DSA,41,66,2026-03-04
3073,Manish,IT,5,DSA,43,67,2025-12-23
3074,Amit,CHE,7,ML,42,88,2026-03-03
3075,Aakash,CSE AIML,5,AI,88,65,2026-01-02
3076,Ananya,AE,1,WEBT,69,82,2026-03-27
3077,Aman,AE,7,DSA,85,65,2026-01-11
3078,Manish,BT,5,AI,37,66,2026-02-07
3079,Vivek,CSEAI,6,DL,53,84,2026-03-06
3080,Sonal,IT,3,DAA,66,66,2025-12-20
3081,Shreya,AE,2,DBMS,81,81,2026-02-10
3082,Shreya,CSE DS,3,DBMS,39,79,2026-03-29
3083,Priya,CE,2,WEBT,82,81,2026-01-14
3084,Vikram,EEE,2,UHV,92,84,2026-01-19
3085,Priya,AE,7,DAA,48,96,2026-03-11
3086,Maya,CSE AIML,7,DAA,50,91,2026-03-02
3087,Priya,CSE,2,UHV,46,74,2026-01-29
3088,Sneha,AE,6,DSA,66,78,2026-01-21
3089,Satyam,CE,8,Maths,45,69,2026-03-26
3090,Shreya,ME,2,UHV,22,80,2026-02-20
3091,Pallavi,ECE,2,DAA,30,98,2026-01-20
3092,Isha,BT,8,UHV,33,76,2026-02-03
3093,Raghavendra,CHE,5,OS,51,66,2026-01-22
3094,Vivek,CSE AIML,2,WEBT,29,62,2026-02-23
3095,Aniket,ELCE,5,DL,93,70,2026-02-28
3096,Manish,CE,7,DAA,54,83,2026-01-14
3097,Siddharth,ELCE,6,Maths,58,83,2025-12-27
3098,Neha,EE,8,ML,91,78,2026-02-22
3099,Aniket,CE,6,DBMS,76,80,2026-03-03
3100,Ashish,ECE,8,OS,46,75,2026-02-05
3101,Manish,CSE DS,6,DAA,50,68,2025-12-20
3102,Vivek,CSE DS,4,ML,34,77,2026-02-23
3103,Arjun,CSE,3,CN,89,96,2026-01-01
3104,Rohit,EEE,6,WEBT,72,61,2026-03-18
3105,Vivek,ECE,6,CD,53,93,2026-01-24
3106,Isha,CSE AIML,8,DAA,44,67,2026-02-09
3107,Anjali,CSE,1,UHV,32,93,2025-12-23
3108,Neha,EEE,2,DAA,24,64,2026-01-25
3109,Satyam,AE,2,CD,25,95,2026-01-27
3110,Riya,CSEAI,3,DAA,68,73,2026-01-18
3111,Sonal,ECE,3,DSA,85,68,2025-12-30
3112,Aakash,ME,4,CD,71,96,2026-01-03
3113,Karan,ECE,6,Maths,80,70,2026-03-10
3114,Kriti,CSEAI,3,DAA,85,61,2025-12-26
3115,Anushka,CHE,2,OS,75,94,2026-01-17
3116,Rishi,EE,4,Maths,79,77,2026-03-16
3117,Shreya,EEE,3,DL,30,67,2026-02-25
3118,Sonal,CSEAI,3,DL,75,91,2026-03-08
3119,Aakash,CHE,7,OS,25,83,2025-12-23
3120,Vivek,ECE,3,Maths,95,66,2025-12-27
3121,Arjun,EEE,8,DBMS,42,98,2026-03-08
3122,Satyam,IT,2,UHV,58,80,2026-03-21
3123,Anjali,IT,3,DL,66,78,2026-03-10
3124,Pooja,ELCE,4,CN,20,77,2026-01-28
3125,Ashish,BT,6,DSA,90,74,2026-02-12
3126,Kriti,ECE,3,WEBT,58,91,2026-01-24
3127,Saurabh,BT,7,WEBT,98,76,2026-03-28
3128,Aman,CSE,1,AI,79,68,2025-12-29
3129,Anjali,CSEAI,8,DBMS,91,63,2025-12-25
3130,Sonal,ELCE,5,CN,80,92,2026-02-20
3131,Siddharth,IT,1,ML,53,60,2026-01-23
3132,Siddharth,BT,5,CD,84,63,2025-12-29
3133,Isha,CSE DS,4,CD,48,89,2026-01-13
3134,Yash,EE,1,AI,36,98,2026-02-24
3135,Vikram,CSE AIML,7,WEBT,67,90,2025-12-21
3136,Siddharth,CSE DS,3,OS,90,60,2026-03-28
3137,Yash,ELCE,8,DBMS,61,85,2026-03-01
3138,Isha,CE,3,DSA,88,95,2026-03-19
3139,Rishi,BT,3,DBMS,25,68,2026-03-22
3140,Anushka,ELCE,4,WEBT,29,75,2026-02-08
3141,Sneha,CSE,8,DL,91,72,2025-12-26
3142,Pallavi,AE,2,ML,70,95,2025-12-29
3143,Aakash,ME,6,OS,75,78,2026-02-06
3144,Isha,CSE AIML,6,WEBT,95,98,2026-01-22
3145,Anushka,CSE DS,8,DBMS,26,89,2026-01-09
3146,Saurabh,CSEAI,3,UHV,67,75,2026-02-14
3147,Satyam,CSE AIML,8,DL,93,74,2026-01-20
3148,Priya,IT,6,DAA,73,81,2026-03-10
3149,Ananya,CSE AIML,1,OS,23,67,2026-03-04
3150,Amit,CSE AIML,3,OS,61,64,2026-01-30
3151,Rishi,ELCE,3,WEBT,73,63,2026-02-05
3152,Anjali,CE,8,OS,52,90,2026-01-11
3153,Divya,ECE,1,DSA,32,75,2026-01-05
3154,Shivani,EE,3,DL,69,82,2026-02-28
3155,Sonal,CSE DS,2,ML,93,71,2026-02-26
3156,Kavya,AE,2,DSA,52,81,2026-03-20
3157,Siddharth,IT,5,Maths,27,61,2026-01-18
3158,Aman,BT,7,CD,38,82,2026-03-21
3159,Sanya,CSE,2,Maths,57,76,2026-03-23
3160,Sneha,IT,3,OS,41,60,2026-01-19
3161,Yash,CSE DS,6,ML,71,82,2026-03-01
3162,Yash,CSE AIML,1,DL,21,61,2026-02-01
3163,Kriti,ELCE,3,OS,76,94,2026-01-06
3164,Sonal,CSE,6,DAA,79,98,2026-01-06
3165,Rahul,BT,4,CD,25,79,2025-12-27
3166,Maya,AE,1,DAA,30,81,2026-03-27
3167,Ananya,CSEAI,6,CN,70,87,2026-03-29
3168,Neha,IT,3,CD,79,96,2026-03-17
3169,Shivani,CSE DS,4,ML,69,100,2026-02-27
3170,Isha,CSEAI,3,UHV,79,74,2026-02-12
3171,Riya,CSE AIML,1,OS,52,100,2026-02-14
3172,Aniket,CHE,6,CD,79,88,2025-12-27
3173,Rahul,CSE AIML,1,Maths,54,85,2026-03-04
3174,Divya,ME,5,CN,42,88,2026-03-20
3175,Priya,ECE,5,UHV,20,97,2026-02-20
3176,Pallavi,CSE AIML,1,DBMS,32,83,2026-02-21
3177,Anushka,EE,4,DBMS,75,86,2026-01-22
3178,Isha,ELCE,6,DL,53,68,2026-03-10
3179,Sanya,CE,5,AI,55,98,2025-12-26
3180,Aakash,EEE,1,DL,26,74,2026-03-16
3181,Maya,EEE,3,OS,89,65,2026-03-13
3182,Rishi,CHE,2,OS,34,81,2026-02-20
3183,Riya,EEE,8,UHV,53,77,2026-02-08
3184,Divya,EEE,6,ML,36,71,2026-02-02
3185,Pallavi,AE,1,Maths,70,76,2026-01-15
3186,Aditya,ME,4,DAA,50,80,2026-02-28
3187,Vikram,BT,1,CN,73,88,2026-01-14
3188,Priya,BT,4,OS,69,65,2026-01-08
3189,Vikram,BT,2,CD,85,89,2025-12-30
3190,Kriti,ECE,4,ML,78,67,2026-03-07
3191,Aditya,CSE AIML,3,CD,46,65,2026-03-26
3192,Kriti,EEE,3,DL,67,62,2025-12-26
3193,Pallavi,CSE,8,DL,99,80,2026-03-26
3194,Rohit,AE,4,OS,73,81,2026-02-06
3195,Ashish,CSE DS,2,OS,42,82,2026-03-14
3196,Rahul,BT,4,ML,28,81,2026-03-01
3197,Ananya,ECE,3,CD,72,76,2026-01-10
3198,Siddharth,ELCE,7,CN,68,68,2026-01-30
3199,Anjali,ME,7,OS,57,72,2025-12-29
3200,Vikram,ECE,8,DL,57,74,2026-02-18
3201,Manish,ECE,1,Maths,35,67,2026-01-24
3202,Aarav,CSE DS,1,OS,20,86,2026-03-11
3203,Kriti,IT,3,CN,31,100,2026-01-30
3204,Karan,CE,7,OS,62,75,2026-03-29
3205,Aman,BT,6,UHV,32,70,2026-03-12
3206,Arjun,CSEAI,3,DL,78,62,2026-03-05
3207,Kriti,CSE DS,8,CD,70,86,2026-01-22
3208,Rohit,CE,6,DBMS,52,94,2026-02-08
3209,Ashish,ECE,6,DL,78,63,2026-01-19
3210,Divya,CSE,1,AI,20,70,2026-03-24
3211,Isha,ME,4,WEBT,22,83,2026-03-08
3212,Divya,CSEAI,1,CN,90,94,2026-01-05
3213,Raghav,CSE DS,2,WEBT,91,84,2026-01-26
3214,Vikram,ELCE,2,Maths,29,67,2026-01-31
3215,Aakash,ELCE,4,DAA,95,97,2026-03-27
3216,Pallavi,CSE DS,3,CD,92,65,2026-01-24
3217,Aditya,AE,1,WEBT,38,71,2026-03-20
3218,Karan,CSE DS,7,ML,41,84,2026-01-01
3219,Anjali,EEE,7,DBMS,40,74,2026-03-08
3220,Sneha,AE,4,OS,60,85,2026-01-20
3221,Saurabh,ME,2,WEBT,97,88,2026-01-28
3222,Aarav,BT,3,DBMS,99,79,2026-02-02
3223,Aditya,CSE DS,5,CD,49,90,2026-01-10
3224,Isha,CE,1,OS,85,73,2025-12-29
3225,Satyam,CSEAI,3,CN,57,81,2026-01-12
3226,Aarav,BT,3,WEBT,94,84,2026-03-11
3227,Kriti,ECE,2,WEBT,30,95,2026-02-10
3228,Pallavi,CSEAI,5,DL,95,69,2025-12-30
3229,Ashish,ME,7,DAA,67,68,2026-01-30
3230,Ashish,EE,4,DL,58,79,2026-01-18
3231,Sanya,ME,5,OS,43,94,2026-02-01
3232,Raghavendra,AE,8,DBMS,33,61,2026-01-28
3233,Pooja,CSE,2,AI,56,83,2025-12-27
3234,Saurabh,ELCE,4,DAA,74,100,2026-03-02
3235,Raghavendra,IT,7,CN,97,81,2026-01-06
3236,Kriti,EEE,3,CD,72,73,2026-02-08
3237,Sonal,CSE AIML,1,WEBT,70,82,2026-03-21
3238,Shivani,EE,7,ML,20,91,2025-12-31
3239,Arjun,CSE DS,4,CD,80,64,2025-12-27
3240,Raghav,CSE DS,1,DSA,82,72,2026-02-23
3241,Rishi,ME,5,DAA,70,94,2026-03-14
3242,Kriti,BT,8,CD,38,81,2026-02-12
3243,Anjali,EEE,6,DAA,72,100,2026-03-15
3244,Satyam,AE,5,CD,58,97,2026-01-11
3245,Isha,CHE,1,UHV,69,62,2025-12-20
3246,Maya,ELCE,7,Maths,50,64,2026-02-28
3247,Ashish,CSE,7,DBMS,75,95,2026-01-14
3248,Pallavi,ELCE,3,DAA,71,78,2026-01-13
3249,Karan,ELCE,6,OS,43,95,2026-02-07
3250,Rahul,ME,5,OS,85,98,2026-02-22
3251,Riya,CSE AIML,3,AI,45,99,2026-02-23
3252,Aarav,IT,1,OS,21,98,2025-12-27
3253,Kavya,EE,5,WEBT,78,85,2026-01-13
3254,Raghavendra,CSE AIML,6,WEBT,71,70,2026-03-17
3255,Rahul,BT,4,CD,61,92,2026-01-03
3256,Anushka,CSE,1,ML,100,68,2026-03-22
3257,Yash,BT,5,UHV,52,77,2026-03-16
3258,Raghavendra,AE,7,DAA,51,87,2025-12-20
3259,Vikram,ME,8,DAA,95,100,2025-12-20
3260,Neha,ME,6,ML,92,69,2026-03-15
3261,Vikram,ECE,4,DSA,22,90,2026-01-26
3262,Vikram,CSE AIML,3,DL,35,89,2026-01-05
3263,Sonal,IT,3,WEBT,21,97,2026-01-11
3264,Shivani,EE,3,AI,41,78,2026-03-04
3265,Saurabh,CE,5,UHV,92,97,2026-01-07
3266,Karan,BT,6,DL,76,69,2026-03-08
3267,Anjali,ECE,3,WEBT,37,87,2026-01-19
3268,Aniket,CSE AIML,6,Maths,60,74,2026-02-17
3269,Aarav,CSE DS,6,DBMS,46,97,2026-03-27
3270,Rohit,ELCE,6,DAA,52,87,2026-02-09
3271,Ananya,CHE,6,UHV,26,99,2026-03-25
3272,Aakash,ME,8,AI,78,100,2026-02-04
3273,Isha,EE,5,OS,68,99,2026-02-14
3274,Riya,CSEAI,8,DBMS,45,89,2026-03-19
3275,Vikram,CSE DS,7,Maths,71,69,2026-02-06
3276,Sneha,AE,5,DL,26,96,2026-03-03
3277,Priya,BT,7,DSA,27,90,2026-02-23
3278,Aniket,CHE,2,DL,82,86,2026-03-15
3279,Ashish,EE,5,OS,50,73,2026-02-11
3280,Ashish,IT,7,CN,30,81,2026-03-07
3281,Nisha,BT,2,CD,48,77,2026-02-18
3282,Maya,CSE AIML,3,AI,71,63,2026-02-22
3283,Isha,ME,2,WEBT,96,78,2026-03-18
3284,Karan,EE,3,DBMS,69,66,2026-01-16
3285,Priya,CSE AIML,6,CD,75,80,2026-03-24
3286,Raghavendra,ELCE,5,WEBT,94,70,2026-03-04
3287,Sonal,ECE,7,AI,49,73,2026-01-10
3288,Satyam,CHE,7,Maths,100,86,2026-03-15
3289,Anjali,CSEAI,6,Maths,39,73,2025-12-21
3290,Rishi,BT,7,DL,80,86,2026-02-23
3291,Amit,CHE,5,CN,25,97,2026-02-03
3292,Isha,ME,5,CD,26,74,2026-03-24
3293,Isha,IT,2,WEBT,47,67,2026-02-09
3294,Sonal,BT,4,DAA,77,68,2026-03-21
3295,Saurabh,CE,5,DAA,89,94,2026-03-02
3296,Aniket,EEE,5,UHV,23,88,2026-01-05
3297,Raghavendra,ME,3,ML,74,70,2025-12-21
3298,Rishi,AE,7,CN,46,68,2026-01-11
3299,Sanya,BT,3,DL,90,93,2026-02-15
3300,Nisha,ELCE,6,UHV,21,80,2026-02-06
3301,Riya,ELCE,3,AI,93,95,2026-03-11
3302,Shreya,CSEAI,3,DBMS,50,91,2026-02-11
3303,Satyam,IT,4,CD,26,68,2026-03-14
3304,Rohit,CHE,5,WEBT,98,72,2025-12-26
3305,Anushka,BT,1,CN,70,70,2026-02-28
3306,Shreya,AE,8,OS,59,67,2026-03-29
3307,Manish,CSE,4,DAA,21,69,2026-01-11
3308,Neha,CHE,4,Maths,20,92,2026-01-30
3309,Saurabh,EE,4,UHV,52,87,2026-03-18
3310,Yash,EEE,5,DBMS,23,99,2026-02-10
3311,Nisha,CE,4,OS,38,70,2026-02-24
3312,Rishi,ME,8,WEBT,64,78,2026-01-10
3313,Riya,IT,7,DBMS,90,93,2026-02-11
3314,Amit,EE,6,DL,77,69,2026-03-04
3315,Riya,EEE,1,DBMS,20,61,2026-01-20
3316,Neha,CSE,2,CD,23,93,2026-02-26
3317,Isha,CHE,3,WEBT,99,76,2026-01-20
3318,Rahul,CSE DS,7,OS,98,89,2026-03-29
3319,Vikram,CE,1,DBMS,77,93,2026-01-09
3320,Manish,CSE DS,6,DL,75,90,2026-01-06
3321,Aarav,CHE,7,WEBT,97,74,2026-02-13
3322,Vikram,AE,5,OS,79,65,2026-01-13
3323,Manish,CSE,1,OS,65,80,2026-01-24
3324,Aarav,EE,8,WEBT,62,96,2026-01-30
3325,Riya,IT,4,OS,64,67,2026-02-19
3326,Manish,IT,3,AI,29,91,2026-03-08
3327,Vikram,CSE,4,CD,63,96,2026-03-01
3328,Shreya,CE,2,DAA,68,92,2026-01-06
3329,Vikram,EEE,6,WEBT,42,66,2025-12-25
3330,Amit,AE,1,DBMS,40,76,2026-03-27
3331,Vikram,EE,3,OS,70,75,2026-02-17
3332,Manish,ELCE,3,CN,62,67,2026-01-30
3333,Yash,CSE AIML,3,DSA,41,84,2026-01-31
3334,Raghavendra,AE,4,OS,62,60,2026-02-20
3335,Riya,CSEAI,2,CN,37,91,2026-01-17
3336,Saurabh,AE,1,CN,63,75,2026-01-17
3337,Aakash,ELCE,2,OS,75,77,2025-12-26
3338,Priya,ME,5,OS,35,72,2026-03-14
3339,Raghavendra,CSEAI,4,OS,56,74,2026-01-18
3340,Aniket,EE,6,DSA,81,81,2026-02-19
3341,Nisha,CSE,6,DBMS,51,68,2025-12-29
3342,Ananya,ME,6,WEBT,63,96,2025-12-21
3343,Satyam,BT,5,Maths,34,80,2026-03-07
3344,Aakash,BT,2,CN,57,76,2026-02-10
3345,Manish,CSEAI,4,ML,96,71,2026-03-16
3346,Aakash,ECE,2,DAA,63,66,2025-12-22
3347,Aakash,CHE,2,DL,61,89,2026-03-17
3348,Karan,CE,2,DSA,49,73,2026-03-26
3349,Aakash,CSE AIML,5,AI,31,84,2026-01-15
3350,Sonal,CSE AIML,8,DBMS,92,62,2026-02-09
3351,Aarav,BT,8,OS,79,60,2026-02-12
3352,Satyam,ME,8,AI,33,68,2026-01-17
3353,Vivek,ECE,2,UHV,24,79,2026-03-20
3354,Kriti,BT,8,DSA,70,73,2026-02-04
3355,Rahul,CSE,3,AI,91,85,2026-02-09
3356,Yash,ECE,7,CD,71,79,2026-01-30
3357,Manish,ECE,8,CN,29,69,2025-12-29
3358,Divya,ME,5,WEBT,35,70,2026-02-16
3359,Aakash,ME,2,DSA,40,86,2026-02-09
3360,Aman,EE,6,AI,87,99,2025-12-25
3361,Shivani,CSE AIML,1,WEBT,29,60,2026-01-19
3362,Pallavi,BT,2,AI,37,84,2026-03-28
3363,Sanya,CSE AIML,8,CN,79,99,2026-02-06
3364,Sonal,CSEAI,7,UHV,61,74,2026-01-04
3365,Pallavi,CSEAI,6,DAA,80,80,2026-03-12
3366,Satyam,ECE,1,Maths,77,91,2025-12-30
3367,Vivek,AE,7,ML,52,69,2026-02-05
3368,Isha,CSE,2,Maths,27,96,2026-01-07
3369,Aarav,CE,7,DAA,20,69,2026-01-09
3370,Riya,CE,4,WEBT,49,71,2026-01-21
3371,Shivani,ECE,7,CN,51,93,2025-12-31
3372,Manish,CSE DS,4,ML,83,60,2026-03-08
3373,Raghavendra,ME,3,OS,27,90,2026-03-08
3374,Kriti,CHE,1,DSA,60,98,2026-01-25
3375,Sonal,CSE,3,DBMS,45,92,2025-12-25
3376,Ashish,ELCE,7,DAA,68,66,2025-12-23
3377,Kavya,CSE,3,OS,98,75,2025-12-19
3378,Manish,CSE DS,5,OS,88,79,2026-01-12
3379,Karan,CHE,2,UHV,24,82,2026-01-04
3380,Karan,ME,7,CN,32,66,2026-02-03
3381,Vivek,EEE,3,DAA,36,99,2026-01-03
3382,Riya,CHE,1,DBMS,59,62,2026-02-06
3383,Kriti,CSEAI,4,AI,59,83,2026-01-04
3384,Nisha,CSE,1,DSA,61,80,2026-03-01
3385,Pallavi,ECE,7,Maths,45,89,2025-12-28
3386,Satyam,ME,2,WEBT,38,87,2026-02-07
3387,Pooja,EEE,4,DL,35,67,2026-03-21
3388,Ashish,ME,6,DAA,22,75,2026-03-20
3389,Ananya,BT,2,Maths,84,74,2026-03-23
3390,Priya,ECE,6,Maths,74,76,2026-01-21
3391,Satyam,CHE,7,DBMS,93,75,2026-03-13
3392,Aakash,ELCE,1,CN,43,84,2026-03-13
3393,Shreya,EE,6,DAA,82,69,2026-01-11
3394,Aman,AE,3,UHV,65,77,2026-01-12
3395,Nisha,EEE,3,DL,73,61,2026-03-14
3396,Maya,CHE,7,OS,43,96,2026-02-16
3397,Amit,CHE,4,OS,94,99,2025-12-31
3398,Raghavendra,CSEAI,2,OS,28,97,2026-01-25
3399,Shreya,ELCE,3,WEBT,83,80,2026-01-31
3400,Raghav,CE,7,OS,43,100,2026-03-06
3401,Sonal,CSE DS,8,DSA,83,79,2026-01-31
3402,Rishi,BT,2,ML,84,95,2026-01-16
3403,Kriti,ELCE,3,DL,81,99,2025-12-29
3404,Anushka,AE,8,Maths,64,74,2026-03-29
3405,Vikram,EE,6,Maths,36,65,2026-01-11
3406,Kriti,ME,1,DL,56,99,2026-02-03
3407,Raghav,IT,7,Maths,42,82,2025-12-24
3408,Nisha,EEE,2,AI,54,99,2025-12-26
3409,Rohit,ME,2,DBMS,79,85,2026-02-14
3410,Manish,CSEAI,2,DL,67,60,2026-02-24
3411,Ashish,AE,5,UHV,98,80,2026-02-03
3412,Satyam,AE,5,DL,76,99,2026-02-03
3413,Siddharth,IT,7,CN,20,84,2026-03-17
3414,Anjali,IT,6,OS,34,91,2026-01-01
3415,Anushka,CSE,4,OS,43,86,2026-02-16
3416,Aakash,CHE,2,AI,84,94,2026-03-19
3417,Anushka,CSE DS,5,WEBT,98,77,2026-02-28
3418,Anjali,EE,8,DBMS,94,67,2026-02-27
3419,Pooja,CSE,8,DBMS,63,66,2026-03-11
3420,Kriti,CSEAI,8,DBMS,69,74,2025-12-24
3421,Siddharth,EEE,3,ML,24,68,2026-03-06
3422,Rohit,CSEAI,7,UHV,46,68,2026-03-22
3423,Aakash,CSE AIML,8,DSA,76,71,2026-01-03
3424,Maya,CSE AIML,4,CN,63,64,2026-01-01
3425,Anjali,CHE,2,Maths,63,69,2026-01-10
3426,Riya,CE,6,WEBT,56,93,2025-12-20
3427,Maya,CSE,4,DL,85,76,2025-12-21
3428,Anjali,CSEAI,8,DAA,40,78,2026-01-10
3429,Maya,CSE,3,DSA,68,61,2026-01-23
3430,Anushka,BT,5,DL,22,68,2025-12-28
3431,Aniket,BT,8,OS,20,76,2026-02-23
3432,Divya,ME,4,CD,60,63,2025-12-31
3433,Rishi,CE,1,CN,44,79,2026-01-01
3434,Sanya,ELCE,3,WEBT,80,81,2026-03-15
3435,Siddharth,CSE,4,OS,20,62,2025-12-22
3436,Raghavendra,CHE,8,DSA,76,79,2026-01-25
3437,Raghavendra,CSEAI,4,WEBT,83,91,2025-12-22
3438,Raghavendra,ME,4,WEBT,92,70,2026-02-27
3439,Vivek,ME,4,DSA,42,73,2026-03-18
3440,Maya,AE,3,ML,79,73,2026-01-03
3441,Anjali,CSE AIML,5,CN,43,65,2026-01-01
3442,Yash,CSE DS,3,OS,75,100,2026-03-16
3443,Saurabh,CHE,8,CN,89,93,2026-01-01
3444,Siddharth,ELCE,5,DBMS,94,77,2026-02-05
3445,Raghavendra,ECE,7,CD,93,89,2026-01-07
3446,Nisha,CSEAI,1,OS,89,71,2026-01-13
3447,Sneha,ELCE,5,WEBT,27,65,2026-01-12
3448,Divya,ELCE,1,UHV,38,91,2026-02-20
3449,Kavya,CHE,7,OS,91,94,2026-01-30
3450,Anushka,CSE,8,UHV,29,89,2025-12-22
3451,Divya,EE,3,DBMS,71,82,2026-02-26
3452,Aman,ELCE,8,DL,23,70,2026-03-05
3453,Sonal,AE,2,DL,36,89,2026-01-17
3454,Aman,CSE AIML,7,ML,100,67,2026-03-05
3455,Manish,CSE DS,4,CN,44,70,2026-03-09
3456,Aakash,CHE,6,OS,83,86,2026-01-23
3457,Maya,CHE,4,ML,72,93,2026-01-22
3458,Ananya,IT,7,DBMS,69,84,2026-01-21
3459,Shreya,CSE,2,CD,76,93,2026-02-15
3460,Raghavendra,CSE,7,DL,65,81,2026-03-23
3461,Manish,EE,8,OS,82,63,2026-03-06
3462,Manish,ME,3,UHV,90,99,2026-01-16
3463,Raghavendra,EEE,3,OS,83,82,2026-01-22
3464,Vivek,EE,6,Maths,21,81,2026-01-28
3465,Anushka,CSE AIML,6,UHV,69,85,2026-01-11
3466,Ashish,IT,6,CN,28,70,2026-01-11
3467,Raghavendra,EE,1,DAA,55,77,2026-01-16
3468,Pallavi,AE,1,OS,96,74,2026-01-17
3469,Riya,EEE,1,WEBT,87,89,2026-02-26
3470,Karan,CSE,8,DSA,90,80,2026-02-22
3471,Neha,CE,7,UHV,43,76,2026-02-05
3472,Manish,CSE AIML,2,DL,100,67,2026-02-22
3473,Manish,CHE,6,ML,59,83,2026-01-07
3474,Ashish,AE,4,UHV,85,93,2026-03-06
3475,Shivani,CSE,5,OS,36,99,2026-01-03
3476,Aniket,IT,5,CN,27,74,2025-12-24
3477,Aman,CSE AIML,1,Maths,59,100,2026-01-13
3478,Neha,EEE,6,DAA,36,63,2026-01-05
3479,Vikram,CHE,1,WEBT,79,66,2026-01-13
3480,Rohit,CSE DS,4,Maths,96,96,2026-03-24
3481,Aarav,AE,4,OS,93,83,2026-02-05
3482,Raghav,CSE,4,DL,47,80,2026-01-11
3483,Kriti,AE,2,UHV,64,80,2026-02-18
3484,Riya,CE,5,WEBT,99,79,2026-02-05
3485,Vivek,CSE,2,UHV,20,70,2026-01-14
3486,Raghavendra,EEE,6,DBMS,61,64,2025-12-24
3487,Aakash,BT,8,DSA,89,61,2026-03-13
3488,Pallavi,CSE DS,3,DSA,76,93,2026-02-17
3489,Aniket,CSE AIML,3,OS,100,67,2026-02-05
3490,Neha,BT,5,OS,47,74,2026-02-24
3491,Shivani,EEE,3,DL,92,97,2026-03-22
3492,Yash,CSE DS,2,OS,41,65,2025-12-31
3493,Rohit,CSE AIML,2,OS,82,65,2026-01-30
3494,Arjun,ELCE,6,WEBT,73,74,2026-03-28
3495,Vikram,ECE,5,Maths,24,73,2026-03-12
3496,Manish,CE,8,WEBT,66,92,2026-03-24
3497,Nisha,CHE,3,DSA,54,74,2026-03-22
3498,Karan,CHE,3,DL,93,87,2026-03-17
3499,Siddharth,CSE,5,CN,96,88,2026-01-01
3500,Anjali,CSE AIML,7,CN,37,81,2026-01-31
3501,Shreya,EEE,7,CN,59,78,2026-01-04
3502,Vikram,EEE,4,OS,63,73,2026-02-26
3503,Shivani,CE,8,Maths,68,63,2026-01-19
3504,Riya,BT,6,OS,21,82,2026-01-05
3505,Rohit,ELCE,4,AI,33,87,2026-02-01
3506,Anjali,IT,6,ML,21,87,2026-01-06
3507,Rishi,ME,4,UHV,95,65,2026-03-28
3508,Rahul,IT,8,DL,44,90,2026-01-10
3509,Maya,CSE,5,OS,42,67,2026-01-08
3510,Riya,BT,7,OS,91,90,2026-03-25
3511,Anjali,EEE,5,ML,45,88,2026-01-18
3512,Kriti,IT,5,CN,94,98,2025-12-27
3513,Ashish,EE,7,DAA,21,92,2026-03-15
3514,Raghavendra,AE,2,CN,40,69,2026-02-01
3515,Priya,CE,4,DBMS,64,75,2026-01-16
3516,Yash,CSE,4,ML,86,86,2026-02-06
3517,Raghav,CE,1,DSA,87,92,2026-01-11
3518,Vivek,ECE,6,Maths,96,93,2026-01-24
3519,Sonal,ECE,3,UHV,28,75,2025-12-23
3520,Priya,CSE,8,DL,49,68,2026-03-04
3521,Karan,CHE,6,ML,22,95,2026-01-20
3522,Riya,AE,2,Maths,91,98,2026-03-22
3523,Anjali,BT,2,WEBT,69,80,2026-03-06
3524,Satyam,CSE,3,AI,96,85,2026-02-07
3525,Nisha,EEE,2,DL,32,78,2026-02-09
3526,Aarav,CSE,2,DSA,99,92,2026-01-21
3527,Raghav,EEE,6,OS,60,61,2026-02-02
3528,Aniket,ELCE,7,AI,77,70,2026-03-20
3529,Aarav,CHE,5,UHV,87,60,2026-01-04
